timestamp,name,category,confidence,distance_m,risk,x1,y1,x2,y2
2026-02-21T13:13:53.124,person,human,0.945,2.55,danger,588,25,1123,712
2026-02-21T13:13:53.124,person,human,0.624,7.17,warning,163,472,356,716
2026-02-21T13:13:53.124,person,human,0.636,8.1,warning,0,499,90,715
2026-02-21T13:13:53.293,person,human,0.940,2.56,danger,589,31,1136,714
2026-02-21T13:13:53.293,person,human,0.614,7.17,warning,161,472,356,716
2026-02-21T13:13:53.293,person,human,0.576,8.37,warning,0,506,91,715
2026-02-21T13:13:53.456,person,human,0.929,2.59,danger,608,38,1140,714
2026-02-21T13:13:53.456,person,human,0.643,7.17,warning,167,472,355,716
2026-02-21T13:13:53.456,person,human,0.691,8.29,warning,0,504,90,715
2026-02-21T13:13:53.622,person,human,0.920,2.61,danger,613,45,1126,715
2026-02-21T13:13:53.622,person,human,0.641,7.2,warning,154,473,355,716
2026-02-21T13:13:53.622,person,human,0.643,8.33,warning,0,505,91,715
2026-02-21T13:13:53.789,person,human,0.919,2.69,danger,616,63,1097,714
2026-02-21T13:13:53.789,person,human,0.647,7.17,warning,148,472,357,716
2026-02-21T13:13:53.789,person,human,0.676,8.25,warning,0,502,90,714
2026-02-21T13:13:53.964,person,human,0.904,2.83,danger,627,91,1049,709
2026-02-21T13:13:53.964,person,human,0.610,7.17,warning,143,473,358,717
2026-02-21T13:13:53.964,person,human,0.608,8.37,warning,0,506,91,715
2026-02-21T13:13:54.146,person,human,0.921,2.98,danger,589,111,995,698
2026-02-21T13:13:54.146,person,human,0.683,7.2,warning,136,473,358,716
2026-02-21T13:13:54.146,person,human,0.669,8.37,warning,0,506,90,715
2026-02-21T13:13:54.294,person,human,0.940,3.0,danger,570,122,963,706
2026-02-21T13:13:54.294,person,human,0.594,7.2,warning,159,473,358,716
2026-02-21T13:13:54.294,person,human,0.542,8.25,warning,0,502,92,714
2026-02-21T13:13:54.468,person,human,0.926,3.03,danger,562,130,956,708
2026-02-21T13:13:54.468,person,human,0.627,7.17,warning,87,472,358,716
2026-02-21T13:13:54.468,person,human,0.676,8.14,warning,0,500,92,715
2026-02-21T13:13:54.631,person,human,0.926,3.06,danger,558,135,955,706
2026-02-21T13:13:54.631,person,human,0.638,7.14,warning,79,472,358,717
2026-02-21T13:13:54.631,person,human,0.530,7.64,warning,0,486,90,715
2026-02-21T13:13:54.793,person,human,0.931,3.11,danger,574,138,961,701
2026-02-21T13:13:54.793,person,human,0.629,7.17,warning,72,473,358,717
2026-02-21T13:13:54.793,person,human,0.701,8.54,warning,0,510,91,715
2026-02-21T13:13:54.962,person,human,0.921,3.14,danger,592,138,976,695
2026-02-21T13:13:54.962,person,human,0.611,7.17,warning,87,473,358,717
2026-02-21T13:13:54.962,person,human,0.709,8.5,warning,0,510,90,716
2026-02-21T13:13:55.129,person,human,0.925,3.18,danger,613,143,991,694
2026-02-21T13:13:55.129,person,human,0.691,7.17,warning,143,472,359,716
2026-02-21T13:13:55.129,person,human,0.590,8.18,warning,0,502,89,716
2026-02-21T13:13:55.296,person,human,0.908,3.21,danger,633,148,1010,693
2026-02-21T13:13:55.296,person,human,0.728,7.17,warning,158,473,359,717
2026-02-21T13:13:55.296,person,human,0.528,7.54,warning,0,483,96,715
2026-02-21T13:13:55.468,person,human,0.905,3.23,danger,643,150,1012,692
2026-02-21T13:13:55.468,person,human,0.661,7.17,warning,111,473,359,717
2026-02-21T13:13:55.629,person,human,0.898,3.26,danger,646,153,1010,690
2026-02-21T13:13:55.629,person,human,0.683,7.17,warning,96,473,360,717
2026-02-21T13:13:55.798,person,human,0.898,3.34,danger,647,161,1003,685
2026-02-21T13:13:55.798,person,human,0.678,7.11,warning,145,471,360,717
2026-02-21T13:13:55.798,person,human,0.578,7.23,warning,0,472,101,714
2026-02-21T13:13:55.965,person,human,0.923,3.42,danger,647,166,984,677
2026-02-21T13:13:55.965,person,human,0.677,7.14,warning,95,472,359,717
2026-02-21T13:13:55.965,person,human,0.478,7.26,warning,0,472,98,713
2026-02-21T13:13:56.135,person,human,0.930,3.41,danger,627,168,960,681
2026-02-21T13:13:56.135,person,human,0.694,7.14,warning,135,472,361,717
2026-02-21T13:13:56.135,person,human,0.606,7.14,warning,0,469,117,714
2026-02-21T13:13:56.288,person,human,0.917,3.38,danger,610,171,937,688
2026-02-21T13:13:56.288,person,human,0.745,7.14,warning,158,473,362,718
2026-02-21T13:13:56.288,person,human,0.566,7.23,warning,0,474,168,716
2026-02-21T13:13:56.432,person,human,0.912,3.4,danger,583,178,906,693
2026-02-21T13:13:56.432,person,human,0.659,6.76,warning,0,454,241,713
2026-02-21T13:13:56.432,person,human,0.847,7.11,warning,148,472,362,718
2026-02-21T13:13:56.601,person,human,0.918,3.35,danger,552,189,884,711
2026-02-21T13:13:56.601,person,human,0.735,5.89,warning,0,417,253,714
2026-02-21T13:13:56.601,person,human,0.869,7.14,warning,153,472,359,717
2026-02-21T13:13:56.769,person,human,0.928,3.38,danger,530,194,872,712
2026-02-21T13:13:56.769,person,human,0.689,6.06,warning,0,424,211,713
2026-02-21T13:13:56.769,person,human,0.814,7.14,warning,137,472,359,717
2026-02-21T13:13:56.935,person,human,0.926,3.41,danger,534,198,865,711
2026-02-21T13:13:56.935,person,human,0.731,6.01,warning,0,422,203,713
2026-02-21T13:13:56.935,person,human,0.831,7.11,warning,136,471,359,717
2026-02-21T13:13:57.104,person,human,0.925,3.42,danger,539,199,868,711
2026-02-21T13:13:57.104,person,human,0.693,6.01,warning,0,423,209,714
2026-02-21T13:13:57.104,person,human,0.814,7.14,warning,139,472,359,717
2026-02-21T13:13:57.271,person,human,0.939,3.51,danger,536,199,872,697
2026-02-21T13:13:57.271,person,human,0.671,5.91,warning,0,417,209,713
2026-02-21T13:13:57.271,person,human,0.829,7.14,warning,138,472,359,717
2026-02-21T13:13:57.445,person,human,0.933,3.65,danger,536,198,872,677
2026-02-21T13:13:57.445,person,human,0.631,5.95,warning,0,419,202,713
2026-02-21T13:13:57.445,person,human,0.818,7.14,warning,134,472,360,717
2026-02-21T13:13:57.601,person,human,0.933,3.41,danger,529,194,880,707
2026-02-21T13:13:57.601,person,human,0.636,5.91,warning,0,417,186,713
2026-02-21T13:13:57.601,person,human,0.808,7.14,warning,129,472,360,717
2026-02-21T13:13:57.774,person,human,0.934,3.4,danger,512,193,892,708
2026-02-21T13:13:57.774,person,human,0.639,6.48,warning,0,443,181,713
2026-02-21T13:13:57.774,person,human,0.759,7.14,warning,124,472,360,717
2026-02-21T13:13:57.948,person,human,0.931,3.4,danger,507,191,901,705
2026-02-21T13:13:57.948,person,human,0.832,7.17,warning,119,473,361,717
2026-02-21T13:13:57.948,person,human,0.726,7.45,warning,0,478,179,713
2026-02-21T13:13:58.113,person,human,0.927,3.42,danger,514,189,889,701
2026-02-21T13:13:58.113,person,human,0.761,7.14,warning,121,472,361,717
2026-02-21T13:13:58.113,person,human,0.745,7.45,warning,0,479,176,714
2026-02-21T13:13:58.282,person,human,0.917,3.4,danger,516,188,878,703
2026-02-21T13:13:58.282,person,human,0.792,7.14,warning,121,472,359,717
2026-02-21T13:13:58.282,person,human,0.711,7.51,warning,0,480,167,713
2026-02-21T13:13:58.444,person,human,0.927,3.4,danger,518,188,877,703
2026-02-21T13:13:58.444,person,human,0.822,3.41,danger,0,200,164,713
2026-02-21T13:13:58.444,person,human,0.758,7.11,warning,124,472,360,718
2026-02-21T13:13:58.611,person,human,0.873,3.25,danger,0,173,163,712
2026-02-21T13:13:58.611,person,human,0.933,3.39,danger,520,189,881,705
2026-02-21T13:13:58.611,person,human,0.758,7.14,warning,120,472,358,717
2026-02-21T13:13:58.777,person,human,0.894,3.16,danger,0,158,168,711
2026-02-21T13:13:58.777,person,human,0.925,3.39,danger,519,190,884,706
2026-02-21T13:13:58.777,person,human,0.785,7.14,warning,121,473,359,718
2026-02-21T13:13:58.949,person,human,0.898,3.16,danger,0,157,175,711
2026-02-21T13:13:58.949,person,human,0.938,3.38,danger,521,191,890,708
2026-02-21T13:13:58.949,person,human,0.753,7.14,warning,126,472,358,717
2026-02-21T13:13:59.118,person,human,0.899,3.15,danger,0,155,172,711
2026-02-21T13:13:59.118,person,human,0.937,3.43,danger,529,192,886,702
2026-02-21T13:13:59.118,person,human,0.765,7.14,warning,124,472,361,717
2026-02-21T13:13:59.287,person,human,0.893,3.17,danger,0,159,169,711
2026-02-21T13:13:59.287,person,human,0.934,3.5,danger,531,193,885,693
2026-02-21T13:13:59.287,person,human,0.750,7.14,warning,123,472,360,717
2026-02-21T13:13:59.452,person,human,0.889,3.17,danger,0,159,163,711
2026-02-21T13:13:59.452,person,human,0.931,3.44,danger,530,192,879,701
2026-02-21T13:13:59.452,person,human,0.731,7.14,warning,126,472,359,717
2026-02-21T13:13:59.624,person,human,0.869,3.2,danger,0,165,163,712
2026-02-21T13:13:59.624,person,human,0.930,3.52,danger,534,191,873,688
2026-02-21T13:13:59.624,person,human,0.740,7.11,warning,125,471,358,717
2026-02-21T13:13:59.781,person,human,0.872,3.35,danger,0,191,158,713
2026-02-21T13:13:59.781,person,human,0.931,3.43,danger,537,192,871,702
2026-02-21T13:13:59.781,person,human,0.738,7.11,warning,125,471,360,717
2026-02-21T13:13:59.948,person,human,0.926,3.44,danger,538,194,871,703
2026-02-21T13:13:59.948,person,human,0.721,7.11,warning,110,471,360,717
2026-02-21T13:13:59.948,person,human,0.675,7.2,warning,0,473,148,716
2026-02-21T13:14:00.118,person,human,0.918,3.4,danger,539,195,866,710
2026-02-21T13:14:00.118,person,human,0.703,7.11,warning,99,471,360,717
2026-02-21T13:14:00.118,person,human,0.657,7.99,warning,0,497,136,716
2026-02-21T13:14:00.280,person,human,0.931,3.4,danger,538,198,862,713
2026-02-21T13:14:00.280,person,human,0.696,7.11,warning,98,471,360,717
2026-02-21T13:14:00.280,person,human,0.702,8.03,warning,0,498,132,716
2026-02-21T13:14:00.450,person,human,0.927,3.42,danger,532,200,865,712
2026-02-21T13:14:00.450,person,human,0.705,7.11,warning,109,471,359,717
2026-02-21T13:14:00.450,person,human,0.721,7.99,warning,0,497,135,716
2026-02-21T13:14:00.617,person,human,0.935,3.42,danger,531,201,863,712
2026-02-21T13:14:00.617,person,human,0.681,7.11,warning,134,471,359,717
2026-02-21T13:14:00.617,person,human,0.623,7.88,warning,0,493,138,715
2026-02-21T13:14:00.786,person,human,0.936,3.44,danger,537,201,865,710
2026-02-21T13:14:00.786,person,human,0.728,7.11,warning,99,471,359,717
2026-02-21T13:14:00.786,person,human,0.595,7.35,warning,0,476,140,714
2026-02-21T13:14:00.952,person,human,0.932,3.43,danger,541,200,867,710
2026-02-21T13:14:00.952,person,human,0.719,7.11,warning,133,471,358,717
2026-02-21T13:14:00.952,person,human,0.613,7.17,warning,0,470,145,714
2026-02-21T13:14:01.119,person,human,0.918,3.42,danger,547,198,871,709
2026-02-21T13:14:01.119,person,human,0.783,3.42,danger,0,201,147,713
2026-02-21T13:14:01.119,person,human,0.709,7.14,warning,105,472,359,717
2026-02-21T13:14:01.287,person,human,0.784,3.4,danger,0,198,147,713
2026-02-21T13:14:01.288,person,human,0.921,3.42,danger,554,196,879,708
2026-02-21T13:14:01.288,person,human,0.709,7.14,warning,107,472,361,717
2026-02-21T13:14:01.454,person,human,0.933,3.36,danger,561,190,893,711
2026-02-21T13:14:01.454,person,human,0.787,3.38,danger,0,196,147,714
2026-02-21T13:14:01.454,person,human,0.727,7.11,warning,99,472,360,718
2026-02-21T13:14:01.621,person,human,0.920,3.31,danger,574,178,910,706
2026-02-21T13:14:01.621,person,human,0.738,3.39,danger,0,199,147,715
2026-02-21T13:14:01.621,person,human,0.719,7.14,warning,161,472,360,717
2026-02-21T13:14:01.789,person,human,0.918,3.37,danger,590,174,932,693
2026-02-21T13:14:01.789,person,human,0.804,3.42,danger,0,202,147,714
2026-02-21T13:14:01.789,person,human,0.711,7.14,warning,163,472,361,717
2026-02-21T13:14:01.957,person,human,0.938,3.37,danger,601,170,952,689
2026-02-21T13:14:01.957,person,human,0.751,3.4,danger,0,199,148,714
2026-02-21T13:14:01.957,person,human,0.688,7.11,warning,100,472,362,718
2026-02-21T13:14:02.125,person,human,0.930,3.37,danger,615,169,965,688
2026-02-21T13:14:02.125,person,human,0.749,3.41,danger,0,201,147,714
2026-02-21T13:14:02.125,person,human,0.692,7.14,warning,163,472,359,717
2026-02-21T13:14:02.292,person,human,0.696,3.4,danger,0,199,147,714
2026-02-21T13:14:02.292,person,human,0.927,3.44,danger,627,169,976,678
2026-02-21T13:14:02.292,person,human,0.677,7.09,warning,98,471,361,718
2026-02-21T13:14:02.459,person,human,0.712,3.4,danger,0,198,148,713
2026-02-21T13:14:02.459,person,human,0.923,3.45,danger,637,168,986,675
2026-02-21T13:14:02.459,person,human,0.728,7.11,warning,163,472,359,718
2026-02-21T13:14:02.625,person,human,0.826,3.28,danger,0,180,142,714
2026-02-21T13:14:02.625,person,human,0.915,3.45,danger,647,169,1000,676
2026-02-21T13:14:02.625,person,human,0.703,7.09,warning,165,471,360,718
2026-02-21T13:14:02.793,person,human,0.848,3.24,danger,0,172,150,712
2026-02-21T13:14:02.793,person,human,0.916,3.44,danger,649,168,1004,676
2026-02-21T13:14:02.793,person,human,0.694,7.14,warning,132,472,360,717
2026-02-21T13:14:02.960,person,human,0.817,3.25,danger,0,174,148,713
2026-02-21T13:14:02.960,person,human,0.921,3.44,danger,649,167,1005,676
2026-02-21T13:14:02.960,person,human,0.696,7.11,warning,144,471,359,717
2026-02-21T13:14:03.129,person,human,0.831,3.26,danger,0,177,147,714
2026-02-21T13:14:03.129,person,human,0.914,3.44,danger,653,167,1005,675
2026-02-21T13:14:03.129,person,human,0.721,7.11,warning,165,471,361,717
2026-02-21T13:14:03.295,person,human,0.746,3.25,danger,0,175,145,714
2026-02-21T13:14:03.295,person,human,0.920,3.46,danger,653,168,1004,674
2026-02-21T13:14:03.295,person,human,0.726,7.14,warning,104,472,361,717
2026-02-21T13:14:03.466,person,human,0.782,3.25,danger,0,175,142,714
2026-02-21T13:14:03.466,person,human,0.915,3.47,danger,651,170,1003,675
2026-02-21T13:14:03.466,person,human,0.705,7.14,warning,161,472,360,717
2026-02-21T13:14:03.629,person,human,0.687,3.23,danger,0,173,147,714
2026-02-21T13:14:03.629,person,human,0.913,3.48,danger,649,171,1001,674
2026-02-21T13:14:03.629,person,human,0.722,7.17,warning,156,473,358,717
2026-02-21T13:14:03.629,person,human,0.575,7.32,warning,0,476,145,715
2026-02-21T13:14:03.797,person,human,0.670,3.23,danger,0,173,146,714
2026-02-21T13:14:03.797,person,human,0.909,3.48,danger,648,171,1001,674
2026-02-21T13:14:03.797,person,human,0.732,7.17,warning,132,472,358,716
2026-02-21T13:14:03.963,person,human,0.794,3.24,danger,0,174,145,714
2026-02-21T13:14:03.963,person,human,0.913,3.47,danger,647,172,995,677
2026-02-21T13:14:03.963,person,human,0.718,7.17,warning,152,472,358,716
2026-02-21T13:14:04.131,person,human,0.772,3.24,danger,0,174,145,714
2026-02-21T13:14:04.131,person,human,0.915,3.47,danger,646,172,989,677
2026-02-21T13:14:04.131,person,human,0.716,7.14,warning,138,472,359,717
2026-02-21T13:14:04.300,person,human,0.749,3.28,danger,0,181,143,714
2026-02-21T13:14:04.300,person,human,0.918,3.45,danger,644,172,989,679
2026-02-21T13:14:04.300,person,human,0.687,7.11,warning,107,472,356,718
2026-02-21T13:14:04.467,person,human,0.710,3.35,danger,0,191,144,714
2026-02-21T13:14:04.467,person,human,0.909,3.46,danger,644,172,987,678
2026-02-21T13:14:04.467,person,human,0.710,7.14,warning,104,472,359,717
2026-02-21T13:14:04.631,person,human,0.650,3.33,danger,0,188,145,714
2026-02-21T13:14:04.631,person,human,0.908,3.42,danger,645,171,992,683
2026-02-21T13:14:04.631,person,human,0.702,7.11,warning,98,472,359,718
2026-02-21T13:14:04.801,person,human,0.668,3.28,danger,0,180,143,714
2026-02-21T13:14:04.802,person,human,0.890,3.38,danger,646,171,1003,689
2026-02-21T13:14:04.802,person,human,0.676,7.17,warning,103,471,357,715
2026-02-21T13:14:04.968,person,human,0.811,3.26,danger,0,177,145,714
2026-02-21T13:14:04.968,person,human,0.891,3.33,danger,651,170,1016,695
2026-02-21T13:14:04.968,person,human,0.758,7.17,warning,104,471,359,715
2026-02-21T13:14:05.135,person,human,0.812,3.22,danger,0,171,147,714
2026-02-21T13:14:05.135,person,human,0.904,3.31,danger,648,169,1021,698
2026-02-21T13:14:05.135,person,human,0.713,7.14,warning,165,472,359,717
2026-02-21T13:14:05.305,person,human,0.843,3.24,danger,0,174,149,714
2026-02-21T13:14:05.305,person,human,0.894,3.31,danger,645,165,1015,693
2026-02-21T13:14:05.305,person,human,0.682,7.14,warning,132,472,359,717
2026-02-21T13:14:05.471,person,human,0.860,3.24,danger,0,173,150,713
2026-02-21T13:14:05.472,person,human,0.902,3.29,danger,644,160,1011,692
2026-02-21T13:14:05.472,person,human,0.674,7.11,warning,129,471,359,717
2026-02-21T13:14:05.636,person,human,0.909,3.25,danger,633,151,1012,690
2026-02-21T13:14:05.636,person,human,0.865,3.25,danger,0,174,151,713
2026-02-21T13:14:05.636,person,human,0.688,7.11,warning,102,471,359,717
2026-02-21T13:14:05.806,person,human,0.920,3.09,danger,613,132,1013,698
2026-02-21T13:14:05.806,person,human,0.841,3.22,danger,0,170,151,713
2026-02-21T13:14:05.806,person,human,0.705,7.11,warning,99,471,357,717
2026-02-21T13:14:05.963,person,human,0.923,2.97,danger,595,114,1015,703
2026-02-21T13:14:05.963,person,human,0.861,3.25,danger,0,174,151,713
2026-02-21T13:14:05.963,person,human,0.668,7.11,warning,114,471,356,717
2026-02-21T13:14:06.102,person,human,0.898,2.91,danger,569,102,1011,703
2026-02-21T13:14:06.102,person,human,0.864,3.23,danger,0,172,152,713
2026-02-21T13:14:06.102,person,human,0.653,7.2,warning,169,473,349,716
2026-02-21T13:14:06.273,person,human,0.928,2.93,danger,539,93,963,690
2026-02-21T13:14:06.273,person,human,0.836,3.24,danger,0,172,152,712
2026-02-21T13:14:06.273,person,human,0.663,7.17,warning,112,472,358,716
2026-02-21T13:14:06.441,person,human,0.920,2.76,danger,549,78,960,712
2026-02-21T13:14:06.441,person,human,0.681,3.22,danger,0,171,155,714
2026-02-21T13:14:06.441,person,human,0.675,7.26,warning,124,473,432,714
2026-02-21T13:14:06.608,person,human,0.917,2.68,danger,563,60,961,714
2026-02-21T13:14:06.608,person,human,0.742,3.23,danger,0,171,152,713
2026-02-21T13:14:06.608,person,human,0.726,7.23,warning,109,473,444,715
2026-02-21T13:14:06.770,person,human,0.892,2.61,danger,560,42,977,713
2026-02-21T13:14:06.770,person,human,0.847,3.24,danger,0,173,151,713
2026-02-21T13:14:06.770,person,human,0.570,7.2,warning,102,472,437,715
2026-02-21T13:14:06.945,person,human,0.901,2.56,danger,554,30,990,714
2026-02-21T13:14:06.945,person,human,0.796,3.22,danger,0,169,152,713
2026-02-21T13:14:06.945,person,human,0.670,7.29,warning,104,474,435,714
2026-02-21T13:14:07.111,person,human,0.898,2.53,danger,549,22,991,715
2026-02-21T13:14:07.111,person,human,0.788,3.23,danger,0,170,151,712
2026-02-21T13:14:07.111,person,human,0.503,7.23,warning,104,473,436,715
2026-02-21T13:14:07.278,person,human,0.900,2.53,danger,549,21,991,714
2026-02-21T13:14:07.278,person,human,0.539,3.22,danger,0,171,155,714
2026-02-21T13:14:07.451,person,human,0.897,2.54,danger,544,24,988,714
2026-02-21T13:14:07.451,person,human,0.625,3.22,danger,0,169,151,713
2026-02-21T13:14:07.611,person,human,0.887,2.55,danger,544,27,998,714
2026-02-21T13:14:07.611,person,human,0.669,3.24,danger,0,173,150,713
2026-02-21T13:14:07.780,person,human,0.898,2.55,danger,543,28,984,714
2026-02-21T13:14:07.946,person,human,0.888,2.55,danger,544,29,988,714
2026-02-21T13:14:08.114,person,human,0.899,2.55,danger,545,27,988,714
2026-02-21T13:14:08.114,person,human,0.472,3.26,danger,0,176,140,712
2026-02-21T13:14:08.114,person,human,0.508,7.14,warning,96,472,352,717
2026-02-21T13:14:08.282,person,human,0.902,2.55,danger,547,28,987,713
2026-02-21T13:14:08.282,person,human,0.453,3.31,danger,0,184,142,713
2026-02-21T13:14:08.282,person,human,0.505,7.14,warning,97,472,352,717
2026-02-21T13:14:08.447,person,human,0.903,2.54,danger,545,25,989,714
2026-02-21T13:14:08.627,person,human,0.900,2.55,danger,543,27,985,714
2026-02-21T13:14:08.792,person,human,0.901,2.54,danger,545,26,992,714
2026-02-21T13:14:08.792,person,human,0.574,3.43,danger,0,203,141,713
2026-02-21T13:14:08.792,person,human,0.656,7.26,warning,101,475,348,716
2026-02-21T13:14:08.792,person,human,0.454,7.54,warning,0,483,140,715
2026-02-21T13:14:08.955,person,human,0.892,2.55,danger,545,27,989,714
2026-02-21T13:14:08.955,person,human,0.535,7.23,warning,100,472,439,714
2026-02-21T13:14:09.120,person,human,0.886,2.55,danger,546,28,1003,714
2026-02-21T13:14:09.120,person,human,0.513,7.29,warning,0,473,138,713
2026-02-21T13:14:09.289,person,human,0.895,2.55,danger,545,28,990,713
2026-02-21T13:14:09.289,person,human,0.545,7.23,warning,89,474,380,716
2026-02-21T13:14:09.289,person,human,0.566,7.74,warning,0,489,135,715
2026-02-21T13:14:09.455,person,human,0.901,2.56,danger,544,30,984,714
2026-02-21T13:14:09.455,person,human,0.495,7.2,warning,88,473,363,716
2026-02-21T13:14:09.455,person,human,0.495,7.74,warning,0,487,133,713
2026-02-21T13:14:09.624,person,human,0.906,2.56,danger,542,31,980,714
2026-02-21T13:14:09.624,person,human,0.696,7.2,warning,89,474,345,717
2026-02-21T13:14:09.624,person,human,0.617,7.85,warning,0,493,132,716
2026-02-21T13:14:09.787,person,human,0.909,2.57,danger,542,32,980,714
2026-02-21T13:14:09.787,person,human,0.534,7.23,warning,87,475,356,717
2026-02-21T13:14:09.787,person,human,0.742,7.99,warning,0,497,134,716
2026-02-21T13:14:09.956,person,human,0.917,2.57,danger,541,33,975,714
2026-02-21T13:14:09.956,person,human,0.550,7.23,warning,90,473,390,715
2026-02-21T13:14:09.956,person,human,0.503,7.78,warning,0,490,134,715
2026-02-21T13:14:10.123,person,human,0.905,2.58,danger,541,35,977,714
2026-02-21T13:14:10.123,person,human,0.542,7.17,warning,87,473,355,717
2026-02-21T13:14:10.123,person,human,0.601,7.74,warning,0,490,133,716
2026-02-21T13:14:10.291,person,human,0.888,2.58,danger,542,35,989,714
2026-02-21T13:14:10.291,person,human,0.520,7.23,warning,87,475,358,717
2026-02-21T13:14:10.291,person,human,0.599,7.88,warning,0,494,132,716
2026-02-21T13:14:10.458,person,human,0.902,2.58,danger,543,35,979,714
2026-02-21T13:14:10.458,person,human,0.653,7.2,warning,87,474,356,717
2026-02-21T13:14:10.458,person,human,0.653,7.85,warning,0,492,132,715
2026-02-21T13:14:10.625,person,human,0.910,2.58,danger,544,35,978,714
2026-02-21T13:14:10.625,person,human,0.637,7.2,warning,88,474,348,717
2026-02-21T13:14:10.625,person,human,0.474,7.71,warning,0,488,133,715
2026-02-21T13:14:10.792,person,human,0.905,2.58,danger,542,35,978,714
2026-02-21T13:14:10.792,person,human,0.618,7.23,warning,88,475,348,717
2026-02-21T13:14:10.792,person,human,0.568,7.88,warning,0,491,132,713
2026-02-21T13:14:10.960,person,human,0.910,2.58,danger,540,35,982,714
2026-02-21T13:14:10.960,person,human,0.662,7.2,warning,88,474,349,717
2026-02-21T13:14:10.960,person,human,0.624,7.85,warning,0,491,132,714
2026-02-21T13:14:11.127,person,human,0.904,2.58,danger,544,35,975,714
2026-02-21T13:14:11.128,person,human,0.622,7.17,warning,88,473,352,717
2026-02-21T13:14:11.128,person,human,0.569,7.42,warning,0,479,132,715
2026-02-21T13:14:11.294,person,human,0.908,2.58,danger,541,35,976,714
2026-02-21T13:14:11.294,person,human,0.619,7.14,warning,87,472,356,717
2026-02-21T13:14:11.294,person,human,0.472,7.74,warning,0,488,131,714
2026-02-21T13:14:11.458,person,human,0.902,2.58,danger,542,36,979,714
2026-02-21T13:14:11.458,person,human,0.817,7.17,warning,89,471,436,715
2026-02-21T13:14:11.458,person,human,0.579,7.85,warning,0,490,132,713
2026-02-21T13:14:11.627,person,human,0.908,2.58,danger,542,36,976,714
2026-02-21T13:14:11.627,person,human,0.680,7.11,warning,90,469,432,715
2026-02-21T13:14:11.627,person,human,0.592,7.81,warning,0,490,131,714
2026-02-21T13:14:11.796,person,human,0.910,2.58,danger,545,36,976,714
2026-02-21T13:14:11.796,person,human,0.715,7.14,warning,87,470,434,715
2026-02-21T13:14:11.796,person,human,0.634,7.85,warning,0,492,132,715
2026-02-21T13:14:11.963,person,human,0.911,2.58,danger,544,36,975,714
2026-02-21T13:14:11.963,person,human,0.621,7.11,warning,89,470,395,716
2026-02-21T13:14:11.963,person,human,0.574,7.61,warning,0,483,133,713
2026-02-21T13:14:12.130,person,human,0.906,2.58,danger,542,36,974,714
2026-02-21T13:14:12.130,person,human,0.677,7.11,warning,89,469,439,715
2026-02-21T13:14:12.130,person,human,0.597,7.81,warning,0,491,131,715
2026-02-21T13:14:12.298,person,human,0.910,2.58,danger,543,36,976,715
2026-02-21T13:14:12.298,person,human,0.626,7.17,warning,87,471,431,715
2026-02-21T13:14:12.298,person,human,0.635,7.88,warning,0,490,132,712
2026-02-21T13:14:12.472,person,human,0.908,2.58,danger,540,36,979,714
2026-02-21T13:14:12.472,person,human,0.611,7.17,warning,87,471,397,715
2026-02-21T13:14:12.472,person,human,0.607,7.88,warning,0,493,133,715
2026-02-21T13:14:12.631,person,human,0.906,2.58,danger,545,36,978,714
2026-02-21T13:14:12.631,person,human,0.637,7.17,warning,89,471,357,715
2026-02-21T13:14:12.631,person,human,0.623,7.81,warning,0,491,132,715
2026-02-21T13:14:12.799,person,human,0.911,2.58,danger,544,37,980,714
2026-02-21T13:14:12.799,person,human,0.754,7.14,warning,86,470,427,715
2026-02-21T13:14:12.799,person,human,0.572,7.68,warning,0,485,133,713
2026-02-21T13:14:12.966,person,human,0.910,2.58,danger,546,37,981,714
2026-02-21T13:14:12.966,person,human,0.591,7.09,warning,88,470,349,717
2026-02-21T13:14:13.134,person,human,0.904,2.58,danger,547,37,979,714
2026-02-21T13:14:13.134,person,human,0.630,7.14,warning,87,470,418,715
2026-02-21T13:14:13.134,person,human,0.629,7.99,warning,0,496,133,715
2026-02-21T13:14:13.300,person,human,0.907,2.58,danger,551,37,984,714
2026-02-21T13:14:13.300,person,human,0.733,7.11,warning,88,470,424,716
2026-02-21T13:14:13.300,person,human,0.577,7.81,warning,0,489,133,713
2026-02-21T13:14:13.469,person,human,0.904,2.59,danger,551,38,978,714
2026-02-21T13:14:13.469,person,human,0.603,7.11,warning,88,470,412,716
2026-02-21T13:14:13.469,person,human,0.648,8.03,warning,0,497,134,715
2026-02-21T13:14:13.634,person,human,0.909,2.59,danger,552,38,979,714
2026-02-21T13:14:13.634,person,human,0.647,7.14,warning,87,471,388,716
2026-02-21T13:14:13.634,person,human,0.497,7.48,warning,0,479,133,713
2026-02-21T13:14:13.802,person,human,0.902,2.59,danger,551,39,981,714
2026-02-21T13:14:13.802,person,human,0.680,7.14,warning,86,469,428,714
2026-02-21T13:14:13.802,person,human,0.566,7.81,warning,0,491,134,715
2026-02-21T13:14:13.976,person,human,0.910,2.59,danger,553,39,978,714
2026-02-21T13:14:13.976,person,human,0.627,7.14,warning,88,469,428,714
2026-02-21T13:14:13.976,person,human,0.451,7.71,warning,0,486,133,713
2026-02-21T13:14:14.133,person,human,0.901,2.59,danger,550,39,979,714
2026-02-21T13:14:14.304,person,human,0.902,2.59,danger,552,38,984,714
